Rank,Release Group,Worldwide,Domestic,Domestic %,Foreign,Foreign %,Year
302,G.I. Joe: Retaliation,375740705,122523060,0.3260840743884802,253217645,0.6739159256115198,2013
303,Spider-Man: Into the Spider-Verse,375540831,190241310,0.5065795628491859,185299521,0.49342043715081413,2018
304,Mad Max: Fury Road,374736354,153636354,0.4099851865453118,221100000,0.5900148134546882,2015
305,Shark Tale,374583879,160861908,0.42944162047080514,213721971,0.5705583795291949,2004
306,Once Upon a Time... In Hollywood,374375059,142502728,0.3806416174748436,231872331,0.6193583825251564,2019
307,What Women Want,374111707,182811707,0.4886554031307018,191300000,0.5113445968692982,2000
308,The Adventures of Tintin,373993951,77591831,0.20746814431766036,296402120,0.7925318556823396,2011
309,Penguins of Madagascar,373515621,83850911,0.22449104210289508,289664710,0.775508957897105,2014
310,X-Men Origins: Wolverine,373062864,179883157,0.48217920988243956,193179707,0.5178207901175604,2009
311,The Golden Compass,372234864,70107728,0.188342723318899,302127136,0.811657276681101,2007
312,Fifty Shades Freed,371985018,100407760,0.26992420431298125,271577258,0.7300757956870187,2018
313,Batman Begins,371853783,205343774,0.552216444709398,166510009,0.44778355529060193,2005
314,Hitch,371594210,179495555,0.48304185094810814,192098655,0.5169581490518919,2005
315,Terminator Salvation,371353001,125322469,0.33747530964479805,246030532,0.6625246903552019,2009
316,Captain America: The First Avenger,370569774,176654505,0.4767105074252494,193915269,0.5232894925747505,2011
317,Edge of Tomorrow,370541256,100206256,0.2704321162013873,270335000,0.7295678837986127,2014
318,Gone Girl,369330363,167767189,0.4542469447604014,201563174,0.5457530552395986,2014
319,Jurassic Park III,368780809,181171875,0.49127251358679025,187608934,0.5087274864132098,2001
320,My Big Fat Greek Wedding,368744044,241438208,0.6547582582784713,127305836,0.34524174172152866,2002
321,Hello Mr. Billionaire,366961907,0,0.0,366961907,1.0,2018
322,Shazam!,365971656,140371656,0.3835588185550632,225600000,0.6164411814449369,2019
323,The Nun,365550119,117450119,0.32129689718415877,248100000,0.6787031028158412,2018
324,Alvin and the Chipmunks,365352546,217326974,0.5948418216305519,148025572,0.4051581783694481,2007
325,Tenet,363656624,58456624,0.16074675983352912,305200000,0.8392532401664708,2020
326,Night at the Museum: Secret of the Tomb,363204635,113746621,0.313175025973994,249458014,0.6868249740260061,2014
327,Ocean's Twelve,362744280,125544280,0.34609582265501193,237200000,0.6539041773449881,2004
328,Planet of the Apes,362211740,180011740,0.4969793082907804,182200000,0.5030206917092196,2001
329,The Hangover Part III,362000072,112200072,0.3099448886297459,249800000,0.6900551113702541,2013
330,Monster Hunt 2,361682618,706153,0.0019524106629862981,360976465,0.9980475893370137,2018
331,Fast & Furious,360364265,155064265,0.43029867292751683,205300000,0.5697013270724832,2009
332,Noah,359200044,101200044,0.28173728174710355,258000000,0.7182627182528964,2014
333,The Karate Kid,359126022,176591618,0.4917260437340294,182534404,0.5082739562659706,2010
334,Hotel Transylvania,358375603,148313048,0.4138480598524448,210062555,0.5861519401475552,2012
335,Minority Report,358372926,132072926,0.3685348875936013,226300000,0.6314651124063987,2002
336,Your Name.,357986087,5017246,0.014015198305737508,352968841,0.9859848016942625,2016
337,The Legend of Tarzan,356700357,126643061,0.3550404660794887,230057296,0.6449595339205113,2016
338,The Great Gatsby,353641895,144840419,0.40956804340164504,208801476,0.5904319565983549,2013
339,Dumbo,353284621,114766307,0.32485508900768145,238518314,0.6751449109923185,2019
340,"I, Robot",353133898,144801023,0.4100456620564928,208332875,0.5899543379435072,2004
341,Murder on the Orient Express,352789811,102826543,0.29146687289106543,249963268,0.7085331271089346,2017
342,X-Men: First Class,352616690,146408305,0.41520526155469273,206208385,0.5847947384453073,2011
343,The Angry Birds Movie,352333929,107509366,0.3051348653964007,244824563,0.6948651346035993,2016
344,Catch Me If You Can,352114312,164615351,0.4675054247723961,187498961,0.5324945752276039,2002
345,Now You See Me,351723989,117723989,0.3347056006464205,234000000,0.6652943993535795,2013
346,Hannibal,351692268,165092268,0.46942251229702897,186600000,0.5305774877029711,2001
347,Peter Rabbit,351266433,115253424,0.3281082767165515,236013009,0.6718917232834485,2018
348,Titanic 2012 3D Release,350449521,57884114,0.16517104613191924,292565407,0.8348289538680808,2012
349,Dinosaur,349822765,137748063,0.39376529140406286,212074702,0.6062347085959372,2000
350,Mary Poppins Returns,349537494,171958438,0.4919599211865952,177579056,0.5080400788134047,2018
351,The Lorax,348840316,214030500,0.6135486358176558,134809816,0.3864513641823441,2012
352,The Maze Runner,348319861,102427862,0.2940626517992323,245891999,0.7059373482007677,2014
353,The Smurfs 2,347545360,71017784,0.2043410506185437,276527576,0.7956589493814563,2013
354,National Treasure,347512318,173008894,0.4978496733459675,174503424,0.5021503266540325,2004
355,Rush Hour 2,347325802,226164286,0.6511588966258257,121161516,0.3488411033741743,2001
356,Trolls,346864462,153707064,0.44313292608223437,193157398,0.5568670739177656,2016
357,xXx: Return of Xander Cage,346118277,44898413,0.12971985585147242,301219864,0.8702801441485276,2017
358,How the Grinch Stole Christmas,345141403,260044825,0.7534443064195344,85096578,0.24655569358046564,2000
359,Star Trek Beyond,343471816,158848340,0.462478528369268,184623476,0.537521471630732,2016
360,Alvin and the Chipmunks: Chipwrecked,342695435,133110742,0.3884228630007867,209584693,0.6115771369992133,2011
361,Wanted,342463063,134508551,0.39276805452154706,207954512,0.6072319454784529,2008
362,A Quiet Place,340939361,188024361,0.5514891576276522,152915000,0.44851084237234784,2018
363,Enchanted,340487652,127807262,0.37536533630300345,212680390,0.6246346636969966,2007
364,Over the Hedge,339795890,155019340,0.4562131107589324,184776550,0.5437868892410677,2006
365,300: Rise of an Empire,337580051,106580051,0.31571785916935,231000000,0.68428214083065,2014
366,Prince of Persia: The Sands of Time,336365676,90759676,0.2698244276267951,245606000,0.730175572373205,2009
367,The Curious Case of Benjamin Button,335802786,127509326,0.3797149139793021,208293460,0.6202850860206979,2008
368,Journey 2: The Mysterious Island,335260290,103860290,0.30979001420060814,231400000,0.6902099857993919,2012
369,The Great Wall,334933831,45540830,0.13596963276008986,289393001,0.8640303672399101,2016
370,Now You See Me 2,334897606,65075540,0.19431473630778956,269822066,0.8056852636922105,2016
371,Never Say Die,334530869,0,0.0,334530869,1.0,2017
372,Fantastic Four,333535934,154696080,0.46380633758040596,178839854,0.5361936624195941,2005
373,The Good Dinosaur,332207671,123087120,0.3705125761530052,209120551,0.6294874238469947,2015
374,22 Jump Street,331333876,191719337,0.5786288420445123,139614539,0.4213711579554878,2014
375,Meet the Parents,330444045,166244045,0.5030928761327806,164200000,0.49690712386721936,2000
376,Black Swan,329398046,106954678,0.32469736629828094,222443368,0.6753026337017191,2010
377,The Perfect Storm,328718434,182618434,0.5555466779815579,146100000,0.44445332201844207,2000
378,Crazy Alien,327598891,0,0.0,327598891,1.0,2019
379,John Wick: Chapter 3 - Parabellum,326709727,171015687,0.5234484096030603,155694040,0.47655159039693973,2019
380,The Devil Wears Prada,326705902,124740460,0.38181269219923675,201965442,0.6181873078007633,2006
381,Taken 3,326479141,89256424,0.27339089329446625,237222717,0.7266091067055338,2015
382,Free Guy,326065642,119681287,0.3670466052967335,206384355,0.6329533947032665,2021
383,A Christmas Carol,325286646,137855863,0.4237981014443489,187430783,0.5762018985556512,2009
384,The SpongeBob Movie: Sponge Out of Water,325186032,162994032,0.5012331894993571,162192000,0.4987668105006429,2015
385,Megamind,321885765,148415853,0.4610823749848024,173469912,0.5389176250151976,2010
386,Green Book,321752656,85080171,0.26442725308847176,236672485,0.7355727469115282,2018
387,Robin Hood,321669741,105269730,0.327260281532045,216400011,0.672739718467955,2010
388,Inglourious Basterds,321455689,120540719,0.37498393441094147,200914970,0.6250160655890585,2009
389,The Conjuring 2,320392818,102470008,0.31982617038562955,217922810,0.6801738296143705,2016
390,Sonic the Hedgehog,319715683,148974665,0.46595982906475064,170741018,0.5340401709352494,2020
391,The Last Airbender,319713881,131772187,0.4121566026093187,187941694,0.5878433973906814,2010
392,The Conjuring,319494638,137400141,0.4300546070510266,182094497,0.5699453929489734,2013
393,The Proposal,317375031,163958031,0.5166065852231456,153417000,0.4833934147768543,2009
394,The Expendables 2,314975955,85028192,0.26995137454222495,229947763,0.730048625457775,2012
395,Chicken Little,314432837,135386665,0.4305741928601433,179046172,0.5694258071398567,2005
396,A Beautiful Mind,313542341,170742341,0.5445591190505272,142800000,0.45544088094947277,2001
397,No Time to Die,313276372,56007372,0.17877943249419398,257269000,0.8212205675058061,2021
398,Maze Runner: The Scorch Trials,312296056,81697192,0.2616017411375826,230598864,0.7383982588624174,2015
399,Resident Evil: The Final Chapter,312242626,26830068,0.085926986791355,285412558,0.914073013208645,2016
400,The Lego Batman Movie,311950384,175750384,0.5633921066114155,136200000,0.4366078933885845,2017
401,Knives Out,311605581,165363234,0.5306812332093628,146242347,0.46931876679063717,2019
402,Ocean's Thirteen,311312624,117154724,0.376325002483677,194157900,0.623674997516323,2007
403,Little Fockers,310650585,148438600,0.47783138731253316,162211985,0.5221686126874668,2010
404,Bolt,309979994,114053579,0.3679385160579105,195926415,0.6320614839420895,2008
405,The Blind Side,309208309,255959475,0.8277897700349314,53248834,0.17221022996506863,2009
406,The Ex-File 3: The Return of The Exes,307592427,838959,0.002727502130603495,306753468,0.9972724978693965,2017
407,The Fault in Our Stars,307166834,124872350,0.40652940414784494,182294484,0.593470595852155,2014
408,The Pursuit of Happyness,307127625,163566459,0.5325683712105025,143561166,0.4674316287894975,2006
409,Rise of the Guardians,306941670,103412758,0.33691338813657984,203528912,0.6630866118634202,2012
410,Chicago,306776732,170687518,0.556390039385386,136089214,0.443609960614614,2002
411,Annabelle: Creation,306515884,102092201,0.33307311734617967,204423683,0.6669268826538203,2017
412,Wonder,305937718,132422809,0.43284237676114196,173514909,0.5671576232388581,2017
413,Skyscraper,304868961,68420120,0.22442468323300382,236448841,0.7755753167669962,2018
414,A Good Day to Die Hard,304654182,67349198,0.22106769569964413,237304984,0.7789323043003559,2013
415,Dangal,303723636,12391761,0.04079946217949267,291331875,0.9592005378205073,2016
416,Passengers,303144152,100014699,0.3299245535173642,203129453,0.6700754464826357,2016
417,Battleship,303025485,65422625,0.21589809517176417,237602860,0.7841019048282358,2012
418,G.I. Joe: The Rise of Cobra,302469017,150201498,0.49658473945448767,152267519,0.5034152605455123,2009
419,Wrath of the Titans,301970083,83670083,0.27708070338875257,218300000,0.7229192966112474,2012
420,Fantastic 4: Rise of the Silver Surfer,301913131,131921738,0.436952634564278,169991393,0.563047365435722,2007
421,Resident Evil: Afterlife,300228084,60128566,0.20027628727764188,240099518,0.7997237127223581,2010
422,Van Helsing,300157638,120177084,0.4003798963796483,179980554,0.5996201036203517,2004
423,Alice Through the Looking Glass,299457024,77041381,0.257270241889534,222415643,0.7427297581104659,2016
424,Real Steel,299268508,85468508,0.28559138604720813,213800000,0.7144086139527919,2011
425,Horton Hears a Who!,298572799,154529439,0.5175603387768757,144043360,0.48243966122312437,2008
426,Ocean's Eight,297718711,140218711,0.47097715333048046,157500000,0.5290228466695195,2018
427,A Quiet Place Part II,297372261,160072261,0.5382891479578857,137300000,0.4617108520421143,2021
428,The Divergent Series: Insurgent,297002527,130179072,0.4383096444159211,166823455,0.5616903555840789,2015
429,Austin Powers in Goldmember,296938801,213307889,0.7183564030084435,83630912,0.2816435969915565,2002
430,Miss Peregrine's Home for Peculiar Children,296482446,87242834,0.29425969455203427,209239612,0.7057403054479657,2016
431,X-Men,296339528,157299718,0.5308090994867212,139039810,0.46919090051327883,2000
432,Ferdinand,296069199,84410380,0.28510355107894897,211658819,0.7148964489210511,2017
433,Shutter Island,294804195,128012934,0.4342303677191568,166791261,0.5657696322808432,2010
434,Bee Movie,293514336,126631277,0.431431318571097,166883059,0.568568681428903,2007
435,Salt,293503354,118311368,0.4031005655901295,175191986,0.5968994344098705,2010
436,G-Force,292817841,119436770,0.4078876122852091,173381071,0.5921123877147909,2009
437,The Departed,291465034,132384315,0.45420307603690124,159080719,0.5457969239630988,2006
438,What Lies Beneath,291420351,155464351,0.533471154181679,135956000,0.46652884581832105,2000
439,Pacific Rim: Uprising,290930148,59874525,0.20580378283793402,231055623,0.794196217162066,2018
440,Sex and the City 2,290745055,95347692,0.3279426093764518,195397363,0.6720573906235482,2010
441,The Bourne Supremacy,290633422,176241941,0.6064063100079384,114391481,0.39359368999206157,2004
442,Divergent,288885818,150947895,0.5225174985917792,137937923,0.47748250140822074,2014
443,Wedding Crashers,288467645,209255921,0.7254051697894923,79211724,0.2745948302105077,2005
444,Bridesmaids,288383523,169106725,0.5863952393701772,119276798,0.4136047606298228,2011
445,Maze Runner: The Death Cure,288175335,58032443,0.2013789382772818,230142892,0.7986210617227182,2018
446,American Pie 2,287553595,145103595,0.5046140876798985,142450000,0.4953859123201016,2001
447,Pitch Perfect 2,287144079,184296230,0.6418249355578737,102847849,0.35817506444212627,2015
448,Oblivion,286168572,89107235,0.3113802273158074,197061337,0.6886197726841926,2013
449,Elysium,286140700,93050117,0.3251900795657521,193090583,0.6748099204342479,2013
450,The Polar Express,286000505,162775358,0.5691436034352457,123225147,0.43085639656475433,2004
451,John Carter,284139100,73078100,0.2571912841280908,211061000,0.7428087158719092,2012
452,Turbo,282570682,83028128,0.29383136074959115,199542554,0.7061686392504088,2013
453,Paddington,282370135,76271832,0.2701129565277858,206098303,0.7298870434722142,2014
454,Bridget Jones's Diary,281929795,71543427,0.25376327110087815,210386368,0.7462367288991218,2001
455,The Tourist,278780441,67631157,0.24259649191099458,211149284,0.7574035080890055,2010
456,Split,278454358,138291365,0.4966392553281569,140162993,0.5033607446718431,2017
457,Scary Movie,278019771,157019771,0.5647791537818366,121000000,0.43522084621816337,2000
458,xXx,277448382,142109382,0.5122011560334131,135339000,0.4877988439665869,2002
459,The Bourne Legacy,276144750,113203870,0.4099439514964525,162940880,0.5900560485035475,2012
460,Mr. Peabody & Sherman,275698039,111506430,0.4044512989807664,164191609,0.5955487010192336,2014
461,Scooby-Doo,275650703,153294164,0.556117442588202,122356539,0.44388255741179805,2002
462,Lincoln,275293450,182207973,0.6618681737614898,93085477,0.33813182623851024,2012
463,Spirited Away,274925095,10055859,0.03657672283426873,264869236,0.9634232771657313,2001
464,Lara Croft: Tomb Raider,274703340,131168070,0.4774898987394911,143535270,0.5225101012605089,2001
465,Tomb Raider,274650803,58250803,0.21209041577060309,216400000,0.7879095842293969,2018
466,The Expendables,274470394,103068524,0.3755178199656754,171401870,0.6244821800343245,2010
467,Cloudy with a Chance of Meatballs 2,274325949,119793567,0.43668332302023677,154532382,0.5633166769797632,2013
468,Bad Boys II,273339556,138608444,0.5070925190205547,134731112,0.4929074809794452,2003
469,Lilo & Stitch,273144151,145794338,0.5337633534023578,127349813,0.46623664659764213,2002
